Filename,Frame,Time (mins),Type,Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),Image row,Image col,OpCode,TapeReader,Depth,Comment,Full Species Name,Family,Genus,Species,Code,Number,Stage,Activity,Comment,Location,Site,Year
MAH00168_L.MP4,24247,13.484,3DPoint,T4,0.144,40.973,1.569,2.107,1606.407,21.972,9.981,11.983,403.33,-445.619,-1489.729,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Chromis ternatensis,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29192,16.234,3DPoint,T4,2.894,,7.952,21.778,3881.026,14.525,,,-189.55,-946.663,-3759.025,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Chromis ternatensis,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29226,16.2529,3DPoint,T4,2.9129,,2.96,1.977,2261.973,17.514,,,-263.965,-622.842,-2158.452,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Chromis ternatensis,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,10643,5.9187,3DPoint,T2,0.0011,,4.973,1.448,2988.792,26.367,,,1117.031,-711.3,-2679.398,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Chrysiptera brownriggii,Pomacentridae,Chrysiptera,brownriggii,37372064,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,10644,5.9193,3DPoint,T2,0.0017,40.705,3.51,2.734,2307.147,26.541,10.487,4.026,885.333,-528.196,-2064.006,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Chrysiptera brownriggii,Pomacentridae,Chrysiptera,brownriggii,37372064,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,5779,3.2138,3DPoint,T1,0.7252,54.107,3.726,0.824,2159.416,25.211,25.043,11.06,782.515,-483.478,-1953.714,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,5794,3.2221,3DPoint,T1,0.7335,,7.512,0.812,3696.356,19.024,,,1123.962,-426.584,-3495.395,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,5804,3.2277,3DPoint,T1,0.7391,,7.499,1.705,3688.394,20.503,,,1198.779,-474.201,-3455.765,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,5845,3.2505,3DPoint,T1,0.7619,,5.721,0.117,3232.863,26.924,,,1277.833,-708.032,-2883.962,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,5845,3.2505,3DPoint,T1,0.7619,,5.356,0.002,3121.928,26.107,,,1231.534,-602.765,-2804.717,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12254,6.8146,3DPoint,T2,0.897,40.644,3.391,1.439,3282.791,10.153,0.671,5.193,-476.938,-327.675,-3231.389,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12813,7.1255,3DPoint,T2,1.2079,,5.688,3.953,3253.712,25.011,,,-1120.191,-792.187,-2950.297,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12813,7.1255,3DPoint,T2,1.2079,,6.682,1.612,3494.458,19.167,,,-871.35,-739.346,-3302.325,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12813,7.1255,3DPoint,T2,1.2079,,6.296,1.592,3443.707,12.407,,,-176.129,-711.438,-3364.811,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12870,7.1572,3DPoint,T2,1.2396,,5.538,1.954,3388.06,31.185,,,1719.603,-341.278,-2899.215,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,12942,7.1972,3DPoint,T2,1.2796,55.735,4.998,3.466,2754.486,23.413,20.634,23.566,-882.953,-646.795,-2527.695,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,13338,7.4174,3DPoint,T2,1.4998,,6.312,0.544,3421.826,13.977,,,215.406,-790.787,-3322.221,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,13340,7.4185,3DPoint,T2,1.5009,,3.971,3.81,2638.132,18.877,,,291.354,-796.912,-2497.956,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,14334,7.9713,3DPoint,T2,2.0537,44.06,4.166,4.782,3128.244,19.073,4.918,6.256,-706.048,-739.211,-2956.514,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,14398,8.0069,3DPoint,T2,2.0893,,17.324,0.013,5991.078,7.637,,,-227.467,-750.264,-5939.56,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,14409,8.013,3DPoint,T2,2.0954,,15.68,7.234,5734.873,5.949,,,-179.375,-554.406,-5705.193,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,14573,8.1042,3DPoint,T2,2.1866,,7.871,0.539,3848.357,24.57,,,-1322.216,-893.809,-3501.814,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code - P caeruleus,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19186,10.6696,3DPoint,T3,0,,7.345,0.933,3722.216,14.754,,,-852.173,-407.463,-3600.37,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19186,10.6696,3DPoint,T3,0,,13.896,2.922,5222.549,12.938,,,-1064.719,-472.574,-5090.979,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19186,10.6696,3DPoint,T3,0,,13.457,1.471,5134.931,18.093,,,-1555.825,-339.638,-4881.759,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19322,10.7452,3DPoint,T3,0.0756,46.24,4.437,1.403,3256.31,14.694,11.917,44.659,-747.707,-350.97,-3149.811,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19325,10.7469,3DPoint,T3,0.0773,,4.788,3.699,2927.15,18.077,,,872.726,-245.727,-2783.195,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19637,10.9204,3DPoint,T3,0.2508,45.474,3.873,3.797,2530.664,25.789,4.624,23.015,-1078.633,-220.757,-2278.614,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,19732,10.9732,3DPoint,T3,0.3036,47.049,2.103,1.018,1872.622,12.599,12.265,1.361,-401.866,-73.054,-1827.534,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,20568,11.4381,3DPoint,T3,0.7685,44.733,3.345,5.619,2220.885,27.31,4.843,12.861,965.426,-325.947,-1973.332,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21587,12.0048,3DPoint,T3,1.3352,,29.941,1.697,7577.482,25.923,,,3116.994,-1106.699,-6817.462,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21587,12.0048,3DPoint,T3,1.3352,,29.189,1.239,7488.883,25.999,,,3098.17,-1070.945,-6733.334,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21591,12.007,3DPoint,T3,1.3374,,26.641,0.861,7644.13,32.151,,,3963.251,-902.679,-6473.835,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21591,12.007,3DPoint,T3,1.3374,,6.575,6.696,3579.144,28.814,,,1651.016,-493.196,-3137.065,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22213,12.3529,3DPoint,T3,1.6834,,11.741,0.647,4857.012,9.121,,,-89.227,-754.493,-4797.223,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24361,13.5474,3DPoint,T4,0.2074,46.451,2.769,1.198,2026.549,21.088,16.561,6.083,570.837,-453.68,-1890.825,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24361,13.5474,3DPoint,T4,0.2074,50.255,2.61,5.514,2011.79,28.037,7.319,8.42,774.878,-542.005,-1775.695,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24361,13.5474,3DPoint,T4,0.2074,39.593,3.92,6.266,2255.419,29.794,26.831,20.603,1007.528,-490.728,-1957.292,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24361,13.5474,3DPoint,T4,0.2074,,3.908,4.927,2756.305,29.968,,,1309.755,-419.343,-2388.705,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24390,13.5636,3DPoint,T4,0.2236,,7.245,1.376,3769.917,8.578,,,-525.31,-192.626,-3728.165,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24470,13.6081,3DPoint,T4,0.268,56.566,2.6,1.313,2074.591,25.029,0.459,10.42,729.347,-488.288,-1879.775,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24470,13.6081,3DPoint,T4,0.268,,3.437,1.907,2435.095,17.224,,,610.243,-379.139,-2326.702,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,24470,13.6081,3DPoint,T4,0.268,,3.431,0.831,2457.322,12.23,,,288.372,-428.256,-2402.472,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29477,16.3925,3DPoint,T4,3.0525,,7.954,0.155,3859.107,20.659,,,-1206.819,-622.555,-3612.301,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29477,16.3925,3DPoint,T4,3.0525,,7.349,0.668,3701.969,19.106,,,-1077.873,-546.109,-3499.219,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29477,16.3925,3DPoint,T4,3.0525,,6.219,1.975,3376.765,17.867,,,-843.723,-594.354,-3215.185,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29477,16.3925,3DPoint,T4,3.0525,,5.144,0.921,3042.022,19.179,,,-706.097,-701.094,-2874.681,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29534,16.4242,3DPoint,T4,3.0842,,6.804,2.212,3601.379,9.931,,,259.733,-556.602,-3548.615,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae Pomacentrus caeruleus,Pomacentridae,Pomacentrus,caeruleus,90000002,1,AD,Passing,ID - needs CAAB code,Egmont,N Side Cliff,2019
MAH00168_L.MP4,27151,15.099,3DPoint,T4,1.759,50.305,2.527,2.987,1649.599,26.858,37.003,10.5,548.548,-504.492,-1471.653,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae unknown sp,Pomacentridae,unknown,sp,37372000,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,29349,16.3213,3DPoint,T4,2.9813,38.067,2.015,8.567,2747.65,18.207,1.882,3.981,-173.846,-840.71,-2610.089,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Pomacentridae unknown sp,Pomacentridae,unknown,sp,37372000,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4939,2.7466,3DPoint,T1,0.258,279.67,3.479,9.053,3139.721,7.27,7.462,14.757,314.572,-242.728,-3114.478,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,11758,6.5388,3DPoint,T2,0.6212,204.511,5.503,1.225,5664.125,7.173,3.645,0.057,-178.454,-684.41,-5619.791,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,14249,7.924,3DPoint,T2,2.0065,221.854,14.59,4.173,4715.715,24.261,16.399,7.823,-1803.181,-709.172,-4299.254,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,20275,11.2752,3DPoint,T3,0.6056,,24.978,0.056,7004.737,11.472,,,1104.33,-834.638,-6866.598,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21719,12.0782,3DPoint,T3,1.4086,188.403,18.065,4.571,4886.215,18.213,25.784,18.959,1297.417,-805.656,-4641.414,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21963,12.2139,3DPoint,T3,1.5443,,14.837,12.624,5392.99,12.835,,,1198.006,-0.221,-5258.243,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22217,12.3551,3DPoint,T3,1.6856,233.162,22.258,2.544,4675.657,12.161,37.611,11.131,672.643,-719.563,-4570.727,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22222,12.3579,3DPoint,T3,1.6884,198.066,5.612,0.818,3379.577,9.614,15.639,14.518,140.366,-546.719,-3332.107,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22222,12.3579,3DPoint,T3,1.6884,204.087,13.978,2.078,3539.331,12.564,41.881,9.965,507.191,-579.244,-3454.576,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22256,12.3768,3DPoint,T3,1.7073,234.919,13.777,3.998,4402.302,1.941,24.097,7.291,-129.591,-73.748,-4399.777,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22339,12.423,3DPoint,T3,1.7534,214.666,5.868,10.752,3480.112,20.254,5.571,20.412,960.317,-727.475,-3264.928,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22339,12.423,3DPoint,T3,1.7534,249.971,9.958,4.177,3649.892,22.808,32.038,37.874,1254.471,-654.379,-3364.492,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22351,12.4297,3DPoint,T3,1.7601,246.286,13.095,3.674,4253.398,20.885,22.162,6.856,-1391.077,-603.44,-3973.935,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,F,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,26456,14.7125,3DPoint,T4,1.3725,239.4,13.426,5.151,4162.338,26.369,33.223,26.451,-1748.992,-598.894,-3729.264,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,26695,14.8454,3DPoint,T4,1.5054,,16.804,1.412,6074.203,29.336,,,-2875.328,-755.76,-5296.91,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus sordidus,Scaridae,Chlorurus,sordidus,37386030,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,21877,12.1661,3DPoint,T3,1.4965,199.873,13.85,11.715,3975.445,29.364,34.799,12.534,1947.068,-95.078,-3464.686,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Chlorurus strongylocephalus,Scaridae,Chlorurus,strongylocephalus,37386040,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,13777,7.6616,3DPoint,T2,1.744,,19.511,1.118,6160.588,13.61,,,-780.428,-1208.866,-5990.194,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus frenatus,Scaridae,Scarus,frenatus,37386016,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,26416,14.6902,3DPoint,T4,1.3502,243.422,9.874,1.999,4408.629,20.022,6.434,0.15,-1327.116,-719.071,-4142.187,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus frenatus,Scaridae,Scarus,frenatus,37386016,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,22246,12.3713,3DPoint,T3,1.7017,,11.795,0.513,4753.418,12.841,,,989.02,-361.353,-4635.326,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus psittacus,Scaridae,Scarus,psittacus,37386024,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4547,2.5286,3DPoint,T1,0.04,,15.453,2.492,5308.874,19.174,,,1408.829,-1016.612,-5016.557,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus rubroviolaceus,Scaridae,Scarus,rubroviolaceus,37386028,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4572,2.5425,3DPoint,T1,0.0539,274.99,10.059,6.111,4134.136,16.629,12.352,0.788,1169.391,-179.496,-3961.235,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus rubroviolaceus,Scaridae,Scarus,rubroviolaceus,37386028,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4606,2.5615,3DPoint,T1,0.0729,164.184,13.449,3.495,4706.387,18.482,16.056,19.561,1365.926,-600.14,-4463.648,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus rubroviolaceus,Scaridae,Scarus,rubroviolaceus,37386028,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4650,2.5859,3DPoint,T1,0.0973,235.559,19.735,5.819,4616.895,25.484,37.474,18.191,1842.009,-743.708,-4167.687,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus rubroviolaceus,Scaridae,Scarus,rubroviolaceus,37386028,1,AD,Passing,,Egmont,N Side Cliff,2019
MAH00168_L.MP4,4671,2.5976,3DPoint,T1,0.109,285.608,17.099,1.14,5066.707,32.728,6.401,0.439,2651.118,-689.419,-4262.369,,,BIOT_7097_DOV_2_Egmont_20190318,Lauren Peel,10 m,,Scaridae Scarus rubroviolaceus,Scaridae,Scarus,rubroviolaceus,37386028,1,AD,Passing,,Egmont,N Side Cliff,2019
